fft_mode,lattice_size,beta,interaction,seed,re,im,abs,var_re,var_abs,samples,source
real,8,8.0,0.2,8604,0.0003307481751824804,-1.1606186851522672e-17,0.13904539233576632,0.03093072634733214,0.011578315773429266,1024,experiments/slurm_runs/1079662/sign_vs_U_checkerboard/real/L8_beta8/U0.20/average_sign_vs_U.json
real,8,8.0,0.4,8605,-0.0023580063868613135,1.7014355547498147e-16,0.07935770225060827,0.010359620898771602,0.004061385565953678,1024,experiments/slurm_runs/1079663/sign_vs_U_checkerboard/real/L8_beta8/U0.40/average_sign_vs_U.json
real,8,8.0,0.6,8606,0.0019407694647201976,2.4125999883367867e-16,0.055589454075425794,0.005438903504830053,0.0023494656573934823,1024,experiments/slurm_runs/1079664/sign_vs_U_checkerboard/real/L8_beta8/U0.60/average_sign_vs_U.json
real,8,8.0,0.8,8607,-0.0021584169708029188,6.976682982772231e-16,0.04410640967153278,0.0033975575390363714,0.0014549438450576148,1024,experiments/slurm_runs/1079665/sign_vs_U_checkerboard/real/L8_beta8/U0.80/average_sign_vs_U.json
real,8,8.0,1.0,8608,-0.0007470346715328489,7.97274328694832e-16,0.03710367244525548,0.0023340800796172894,0.0009566104463041682,1024,experiments/slurm_runs/1079666/sign_vs_U_checkerboard/real/L8_beta8/U1.00/average_sign_vs_U.json
real,10,10.0,0.0,8700,0.9999999999999999,0.0,0.9999999999999999,1.1113082866238126e-16,1.1113082866238126e-16,1024,experiments/slurm_runs/1079667/sign_vs_U_checkerboard/real/L10_beta10/U0.00/average_sign_vs_U.json
real,10,10.0,0.05,8701,-0.002101118519441667,1.5004023669731677e-16,0.23781195476071748,0.08787796980689255,0.03127257997780679,1024,experiments/slurm_runs/1079668/sign_vs_U_checkerboard/real/L10_beta10/U0.05/average_sign_vs_U.json
real,10,10.0,0.1,8702,-0.0036643000685443825,4.316728427628994e-18,0.16000874330134612,0.03940209525818797,0.01378771037256436,1024,experiments/slurm_runs/1079669/sign_vs_U_checkerboard/real/L10_beta10/U0.10/average_sign_vs_U.json
real,10,10.0,0.15,8703,-0.0046910051096709865,-3.535916122300528e-17,0.10768475822532417,0.018843835266409814,0.007258519856722482,1024,experiments/slurm_runs/1079670/sign_vs_U_checkerboard/real/L10_beta10/U0.15/average_sign_vs_U.json
real,10,10.0,0.2,8704,0.0021351959745762694,-5.590905741178606e-16,0.08752648305084748,0.01227981806860545,0.004616007705397184,1024,experiments/slurm_runs/1079671/sign_vs_U_checkerboard/real/L10_beta10/U0.20/average_sign_vs_U.json
real,10,10.0,0.4,8705,0.00040990310319042835,-7.46643591318458e-16,0.047926532901296226,0.003919750630082542,0.0016207209485241205,1024,experiments/slurm_runs/1079672/sign_vs_U_checkerboard/real/L10_beta10/U0.40/average_sign_vs_U.json
real,10,10.0,0.6,8706,-0.0005778562749252236,1.868453594758905e-15,0.03519860340852446,0.0021775526845769617,0.0009377341602631922,1024,experiments/slurm_runs/1079673/sign_vs_U_checkerboard/real/L10_beta10/U0.60/average_sign_vs_U.json
real,10,10.0,0.8,8707,0.00023659490279162576,-3.62772296558987e-15,0.027118838796111686,0.0013022241384375007,0.0005661298558632088,1024,experiments/slurm_runs/1079674/sign_vs_U_checkerboard/real/L10_beta10/U0.80/average_sign_vs_U.json
real,10,10.0,1.0,8708,0.0009687733673978064,-9.639113034559841e-15,0.022076349077766663,0.0008347762816315318,0.0003478741244776565,1024,experiments/slurm_runs/1079603/sign_vs_U_checkerboard/real/L10_beta10/U1.00/average_sign_vs_U.json
